link,title,newspaper,category
https://www.reuters.com/article/us-usa-biden-guns/biden-looks-into-taking-action-on-3d-printer-guns-imported-firearms-idUSKBN2BI384,"Biden looks into taking action on 3D printer guns, imported firearms",Reuters,Politics
https://www.reuters.com/article/us-usa-georgia-voting/biden-attacks-georgias-new-voting-limits-as-an-atrocity-civil-rights-groups-sue-state-idUSKBN2BI2BP,"Biden attacks Georgia's new voting limits as 'an atrocity,' civil rights groups sue state",Reuters,Politics
https://www.reuters.com/article/us-usa-congress-security/pelosi-picks-first-black-american-to-lead-u-s-house-security-idUSKBN2BI2Y7,"Pelosi picks first Black American to lead U.S. House security,",Reuters,Politics
https://www.reuters.com/article/us-usa-election-media-insight/conservative-news-outlets-accused-of-election-falsehoods-air-disclaimers-idUSKBN2BI1II,"Conservative news outlets, accused of election falsehoods, air disclaimers,",Reuters,Politics
https://www.reuters.com/article/us-usa-biden/biden-compares-xi-to-putin-republican-voting-restriction-plans-to-segregation-era-laws-idUSKBN2BH1AY,"Biden compares Xi to Putin, Republican voting restriction plans to segregation-era laws",Reuters,Politics
https://www.reuters.com/article/us-usa-georgia-voting/georgia-bans-giving-water-to-voters-in-line-under-sweeping-restrictions-idUSKBN2BH2TC,Georgia bans giving water to voters in line under sweeping restrictions,Reuters,Politics
https://www.reuters.com/article/us-usa-senate-proxy/u-s-senate-democrats-aim-to-undo-trump-era-shareholder-voting-rights-rule-idUSKBN2BI2BS,U.S. Senate Democrats aim to undo Trump-era shareholder voting rights rule,Reuters,Politics
https://www.reuters.com/article/us-tech-usa-amazon/amazons-social-media-team-bares-its-teeth-in-washington-idUSKBN2BI36K,Amazon's social media team bares its teeth in Washington,Reuters,Politics
https://www.reuters.com/article/us-usa-georgia-voting-whitehouse/white-house-says-biden-is-concerned-about-new-georgia-election-law-idUSKBN2BI2SE,White House says Biden is concerned about new Georgia election law,Reuters,Politics
https://www.reuters.com/article/us-usa-markets-blocktrades/nomura-credit-suisse-warn-of-big-losses-after-archegos-share-dump-idUSKBN2BK0OR,"Nomura, Credit Suisse warn of big losses after Archegos share dump",Reuters,Politics
https://www.reuters.com/article/us-usa-stocks/sp-500-nasdaq-open-lower-on-hedge-fund-default-concerns-idUSKBN2BL1AK,"S&P 500, Nasdaq open lower on hedge fund default concerns",Reuters,Politics
https://www.reuters.com/article/us-egypt-suezcanal-ship/hopes-of-reopening-suez-canal-boosted-by-partial-refloating-of-jammed-ship-idUSKBN2BL0A3,Hopes of reopening Suez Canal boosted by partial refloating of jammed ship,Reuters,Politics
https://www.reuters.com/article/us-crypto-currency/bitcoin-jumps-to-one-week-high-above-58000-idUSKBN2BL1P8," Bitcoin jumps to one-week high above $58,000",Reuters,Politics
https://www.reuters.com/article/us-wework-m-a-bowx-acquisition-neumann/exclusive-adam-neumanns-final-wework-act-helping-softbanks-spac-deal-idUSKBN2BL1EF,Exclusive: Adam Neumann's final WeWork act - helping SoftBank's SPAC deal,Reuters,Politics
https://www.reuters.com/article/us-3m-earplugs-trial/we-trusted-that-our-equipment-would-work-says-army-vet-as-u-s-trial-over-3m-earplugs-begins-idUSKBN2BL157,"We trusted that our equipment would work,' says Army vet, as U.S. trial over 3M earplugs begins",Reuters,Politics
https://www.reuters.com/article/us-belgium-art-vaneyck/belgium-unveils-new-showcase-for-ill-treated-ghent-masterpiece-idUSKBN2BI21C,Belgium unveils new showcase for ill-treated Ghent masterpiece,Reuters,Culture
https://www.reuters.com/article/us-health-coronavirus-hungary-wellis/spas-closed-no-problem-hungarian-hot-tub-makers-got-you-covered-idUSKBN2BL1OH,Spas closed? No problem. Hungarian hot tub maker's got you covered,Reuters,Culture
https://www.reuters.com/article/us-health-coronavirus-britain-royals/british-royal-kate-launches-book-of-portraits-to-remember-pandemic-idUSKBN2BK008,British royal Kate launches book of portraits to remember pandemic,Reuters,Culture
https://www.reuters.com/article/us-health-coronavirus-argentina-art/pain-into-beauty-argentine-sculptor-turns-pandemic-waste-into-art-idUSKBN2BI1J1,Pain into beauty': Argentine sculptor turns pandemic waste into art,Reuters,Culture
https://www.reuters.com/article/us-health-coronavirus-france-cheese/frances-lockdown-vice-cheese-idUSKBN2BI29X,France's lockdown vice? Cheese,Reuters,Culture
https://www.reuters.com/article/us-health-coronavirus-hungary-doctor/through-war-and-pandemics-hungarys-oldest-gp-still-finds-joy-in-healing-at-97-idUSKBN2BI1SE,"Through war and pandemics, Hungary's oldest GP still finds joy in healing at 97,",Reuters,Culture
https://www.reuters.com/article/us-senegal-artist-omar-ba/senegalese-artist-omar-ba-tackles-politics-and-the-pandemic-with-paint-idUSKBN2BH1AN,Senegalese artist Omar Ba tackles politics and the pandemic with paint,Reuters,Culture
https://www.reuters.com/article/us-usa-biden-dog/bidens-rescue-pet-returns-to-white-house-after-more-training-for-life-as-a-first-dog-idUSKBN2BG2XH,Biden's rescue pet returns to White House after more training for life as a first dog,Reuters,Culture
https://www.reuters.com/article/us-science-maya/maya-ruins-in-belize-offer-peek-at-ancient-wealth-inequality-idUSKBN2BG2V8,Maya ruins in Belize offer peek at ancient wealth inequality,Reuters,Culture
https://www.reuters.com/article/us-health-coronavirus-hungary-zoo/reeling-from-pandemic-hungarian-zookeeper-puts-price-tag-on-his-lifes-work-idUSKBN2BG1K2,"Reeling from pandemic, Hungarian zookeeper puts price tag on his life's work",Reuters,Culture
